dataset_id,psgc,value,category,detail
elections-2022-president,0607900000,,Leni Robredo,"{""Isko_Moreno"":3045,""Ping_Lacson"":857,""Leni_Robredo"":66071,""Ernesto_Abella"":269,""Manny_Pacquiao"":6796,""Bongbong_Marcos"":25792,""Jose_Montemayor"":168,""Leody_de_Guzman"":182,""Faisal_Mangondato"":35,""Norberto_Gonzales"":126}"
elections-2022-president,0701200000,,Bongbong Marcos,"{""Isko_Moreno"":27334,""Ping_Lacson"":13058,""Leni_Robredo"":141018,""Ernesto_Abella"":2255,""Manny_Pacquiao"":88938,""Bongbong_Marcos"":501637,""Jose_Montemayor"":1182,""Leody_de_Guzman"":1354,""Faisal_Mangondato"":803,""Norberto_Gonzales"":1768}"
elections-2022-president,0702200000,,Bongbong Marcos,"{""Isko_Moreno"":80579,""Ping_Lacson"":39544,""Leni_Robredo"":589306,""Ernesto_Abella"":5552,""Manny_Pacquiao"":438122,""Bongbong_Marcos"":1546684,""Jose_Montemayor"":3729,""Leody_de_Guzman"":5028,""Faisal_Mangondato"":2331,""Norberto_Gonzales"":4704}"
elections-2022-president,1804600000,,Bongbong Marcos,"{""Isko_Moreno"":20067,""Ping_Lacson"":14875,""Leni_Robredo"":180368,""Ernesto_Abella"":3878,""Manny_Pacquiao"":223589,""Bongbong_Marcos"":258114,""Jose_Montemayor"":1683,""Leody_de_Guzman"":2497,""Faisal_Mangondato"":997,""Norberto_Gonzales"":2409}"
elections-2022-president,1806100000,,Bongbong Marcos,"{""Isko_Moreno"":2658,""Ping_Lacson"":1040,""Leni_Robredo"":17753,""Ernesto_Abella"":191,""Manny_Pacquiao"":8224,""Bongbong_Marcos"":31412,""Jose_Montemayor"":233,""Leody_de_Guzman"":164,""Faisal_Mangondato"":55,""Norberto_Gonzales"":120}"
elections-2022-president,0802600000,,Leni Robredo,"{""Isko_Moreno"":8660,""Ping_Lacson"":2806,""Leni_Robredo"":124393,""Ernesto_Abella"":1113,""Manny_Pacquiao"":27366,""Bongbong_Marcos"":107419,""Jose_Montemayor"":361,""Leody_de_Guzman"":683,""Faisal_Mangondato"":190,""Norberto_Gonzales"":906}"
elections-2022-president,0803700000,,Bongbong Marcos,"{""Isko_Moreno"":20262,""Ping_Lacson"":11478,""Leni_Robredo"":127223,""Ernesto_Abella"":2915,""Manny_Pacquiao"":78208,""Bongbong_Marcos"":825707,""Jose_Montemayor"":1406,""Leody_de_Guzman"":2319,""Faisal_Mangondato"":883,""Norberto_Gonzales"":2088}"
elections-2022-president,0804800000,,Leni Robredo,"{""Isko_Moreno"":9980,""Ping_Lacson"":3075,""Leni_Robredo"":159372,""Ernesto_Abella"":1750,""Manny_Pacquiao"":34445,""Bongbong_Marcos"":127538,""Jose_Montemayor"":472,""Leody_de_Guzman"":931,""Faisal_Mangondato"":324,""Norberto_Gonzales"":891}"
elections-2022-president,0806000000,,Bongbong Marcos,"{""Isko_Moreno"":9980,""Ping_Lacson"":3884,""Leni_Robredo"":127020,""Ernesto_Abella"":1726,""Manny_Pacquiao"":49446,""Bongbong_Marcos"":286876,""Jose_Montemayor"":471,""Leody_de_Guzman"":604,""Faisal_Mangondato"":388,""Norberto_Gonzales"":949}"
elections-2022-president,0806400000,,Bongbong Marcos,"{""Isko_Moreno"":18651,""Ping_Lacson"":2009,""Leni_Robredo"":34560,""Ernesto_Abella"":515,""Manny_Pacquiao"":21598,""Bongbong_Marcos"":157970,""Jose_Montemayor"":297,""Leody_de_Guzman"":432,""Faisal_Mangondato"":269,""Norberto_Gonzales"":437}"
elections-2022-president,0807800000,,Bongbong Marcos,"{""Isko_Moreno"":2445,""Ping_Lacson"":856,""Leni_Robredo"":11851,""Ernesto_Abella"":327,""Manny_Pacquiao"":17347,""Bongbong_Marcos"":60687,""Jose_Montemayor"":149,""Leody_de_Guzman"":199,""Faisal_Mangondato"":152,""Norberto_Gonzales"":159}"
elections-2022-president,0907200000,,Bongbong Marcos,"{""Isko_Moreno"":12373,""Ping_Lacson"":3546,""Leni_Robredo"":105722,""Ernesto_Abella"":1437,""Manny_Pacquiao"":139236,""Bongbong_Marcos"":284009,""Jose_Montemayor"":1208,""Leody_de_Guzman"":1119,""Faisal_Mangondato"":2866,""Norberto_Gonzales"":1675}"
elections-2022-president,0907300000,,Bongbong Marcos,"{""Isko_Moreno"":25545,""Ping_Lacson"":8141,""Leni_Robredo"":113993,""Ernesto_Abella"":1990,""Manny_Pacquiao"":125509,""Bongbong_Marcos"":580445,""Jose_Montemayor"":1375,""Leody_de_Guzman"":1357,""Faisal_Mangondato"":4251,""Norberto_Gonzales"":2449}"
elections-2022-president,0908300000,,Bongbong Marcos,"{""Isko_Moreno"":8013,""Ping_Lacson"":2219,""Leni_Robredo"":46147,""Ernesto_Abella"":1147,""Manny_Pacquiao"":85414,""Bongbong_Marcos"":168271,""Jose_Montemayor"":495,""Leody_de_Guzman"":695,""Faisal_Mangondato"":2005,""Norberto_Gonzales"":746}"
elections-2022-president,1001300000,,Bongbong Marcos,"{""Isko_Moreno"":15884,""Ping_Lacson"":7143,""Leni_Robredo"":80450,""Ernesto_Abella"":3156,""Manny_Pacquiao"":130762,""Bongbong_Marcos"":514945,""Jose_Montemayor"":1605,""Leody_de_Guzman"":2289,""Faisal_Mangondato"":1932,""Norberto_Gonzales"":2002}"
elections-2022-president,1001800000,,Bongbong Marcos,"{""Isko_Moreno"":505,""Ping_Lacson"":232,""Leni_Robredo"":4591,""Ernesto_Abella"":76,""Manny_Pacquiao"":1717,""Bongbong_Marcos"":45321,""Jose_Montemayor"":125,""Leody_de_Guzman"":71,""Faisal_Mangondato"":35,""Norberto_Gonzales"":62}"
elections-2022-president,1003500000,,Bongbong Marcos,"{""Isko_Moreno"":11890,""Ping_Lacson"":3634,""Leni_Robredo"":66438,""Ernesto_Abella"":1104,""Manny_Pacquiao"":49706,""Bongbong_Marcos"":293386,""Jose_Montemayor"":573,""Leody_de_Guzman"":754,""Faisal_Mangondato"":23820,""Norberto_Gonzales"":817}"
elections-2022-president,1004200000,,Bongbong Marcos,"{""Isko_Moreno"":4573,""Ping_Lacson"":1811,""Leni_Robredo"":33290,""Ernesto_Abella"":439,""Manny_Pacquiao"":47403,""Bongbong_Marcos"":258153,""Jose_Montemayor"":332,""Leody_de_Guzman"":548,""Faisal_Mangondato"":206,""Norberto_Gonzales"":537}"
elections-2022-president,1004300000,,Bongbong Marcos,"{""Isko_Moreno"":18437,""Ping_Lacson"":8184,""Leni_Robredo"":92678,""Ernesto_Abella"":2018,""Manny_Pacquiao"":101986,""Bongbong_Marcos"":624359,""Jose_Montemayor"":1083,""Leody_de_Guzman"":1504,""Faisal_Mangondato"":1344,""Norberto_Gonzales"":1709}"
elections-2022-president,1102300000,,Bongbong Marcos,"{""Isko_Moreno"":4844,""Ping_Lacson"":6826,""Leni_Robredo"":39373,""Ernesto_Abella"":1041,""Manny_Pacquiao"":30733,""Bongbong_Marcos"":470567,""Jose_Montemayor"":621,""Leody_de_Guzman"":873,""Faisal_Mangondato"":1155,""Norberto_Gonzales"":853}"
elections-2022-president,1102400000,,Bongbong Marcos,"{""Isko_Moreno"":10964,""Ping_Lacson"":10285,""Leni_Robredo"":51651,""Ernesto_Abella"":3056,""Manny_Pacquiao"":51121,""Bongbong_Marcos"":940394,""Jose_Montemayor"":1164,""Leody_de_Guzman"":1515,""Faisal_Mangondato"":3139,""Norberto_Gonzales"":1964}"
elections-2022-president,1102500000,,Bongbong Marcos,"{""Isko_Moreno"":3983,""Ping_Lacson"":2411,""Leni_Robredo"":19424,""Ernesto_Abella"":1180,""Manny_Pacquiao"":49109,""Bongbong_Marcos"":233632,""Jose_Montemayor"":725,""Leody_de_Guzman"":803,""Faisal_Mangondato"":1140,""Norberto_Gonzales"":799}"
elections-2022-president,1108200000,,Bongbong Marcos,"{""Isko_Moreno"":4258,""Ping_Lacson"":3925,""Leni_Robredo"":22677,""Ernesto_Abella"":1043,""Manny_Pacquiao"":41861,""Bongbong_Marcos"":343929,""Jose_Montemayor"":587,""Leody_de_Guzman"":929,""Faisal_Mangondato"":822,""Norberto_Gonzales"":1254}"
elections-2022-president,1108600000,,Bongbong Marcos,"{""Isko_Moreno"":723,""Ping_Lacson"":438,""Leni_Robredo"":2981,""Ernesto_Abella"":332,""Manny_Pacquiao"":30363,""Bongbong_Marcos"":102265,""Jose_Montemayor"":161,""Leody_de_Guzman"":202,""Faisal_Mangondato"":704,""Norberto_Gonzales"":265}"
elections-2022-president,1204700000,,Bongbong Marcos,"{""Isko_Moreno"":20471,""Ping_Lacson"":8528,""Leni_Robredo"":113661,""Ernesto_Abella"":1508,""Manny_Pacquiao"":45805,""Bongbong_Marcos"":491401,""Jose_Montemayor"":791,""Leody_de_Guzman"":1192,""Faisal_Mangondato"":5938,""Norberto_Gonzales"":1339}"
elections-2022-president,1206300000,,Bongbong Marcos,"{""Isko_Moreno"":12843,""Ping_Lacson"":9503,""Leni_Robredo"":94483,""Ernesto_Abella"":1430,""Manny_Pacquiao"":160987,""Bongbong_Marcos"":476549,""Jose_Montemayor"":1073,""Leody_de_Guzman"":1288,""Faisal_Mangondato"":2367,""Norberto_Gonzales"":1332}"
elections-2022-president,1206500000,,Bongbong Marcos,"{""Isko_Moreno"":10522,""Ping_Lacson"":3209,""Leni_Robredo"":64983,""Ernesto_Abella"":1408,""Manny_Pacquiao"":31803,""Bongbong_Marcos"":253700,""Jose_Montemayor"":440,""Leody_de_Guzman"":794,""Faisal_Mangondato"":4229,""Norberto_Gonzales"":803}"
elections-2022-president,1208000000,,Manny Pacquiao,"{""Isko_Moreno"":2154,""Ping_Lacson"":1154,""Leni_Robredo"":13782,""Ernesto_Abella"":744,""Manny_Pacquiao"":163494,""Bongbong_Marcos"":79362,""Jose_Montemayor"":668,""Leody_de_Guzman"":394,""Faisal_Mangondato"":1374,""Norberto_Gonzales"":510}"
elections-2022-president,1600200000,,Bongbong Marcos,"{""Isko_Moreno"":8477,""Ping_Lacson"":3060,""Leni_Robredo"":46203,""Ernesto_Abella"":1206,""Manny_Pacquiao"":41070,""Bongbong_Marcos"":301264,""Jose_Montemayor"":534,""Leody_de_Guzman"":643,""Faisal_Mangondato"":544,""Norberto_Gonzales"":1113}"
elections-2022-president,1600300000,,Bongbong Marcos,"{""Isko_Moreno"":2797,""Ping_Lacson"":1567,""Leni_Robredo"":145198,""Ernesto_Abella"":1602,""Manny_Pacquiao"":36059,""Bongbong_Marcos"":153310,""Jose_Montemayor"":434,""Leody_de_Guzman"":519,""Faisal_Mangondato"":221,""Norberto_Gonzales"":868}"
elections-2022-president,1606700000,,Bongbong Marcos,"{""Isko_Moreno"":5263,""Ping_Lacson"":3294,""Leni_Robredo"":46228,""Ernesto_Abella"":1062,""Manny_Pacquiao"":30892,""Bongbong_Marcos"":227194,""Jose_Montemayor"":413,""Leody_de_Guzman"":546,""Faisal_Mangondato"":513,""Norberto_Gonzales"":746}"
elections-2022-president,1606800000,,Bongbong Marcos,"{""Isko_Moreno"":6079,""Ping_Lacson"":2861,""Leni_Robredo"":45812,""Ernesto_Abella"":1024,""Manny_Pacquiao"":58632,""Bongbong_Marcos"":249177,""Jose_Montemayor"":779,""Leody_de_Guzman"":1298,""Faisal_Mangondato"":582,""Norberto_Gonzales"":1006}"
elections-2022-president,1608500000,,Bongbong Marcos,"{""Isko_Moreno"":619,""Ping_Lacson"":278,""Leni_Robredo"":10690,""Ernesto_Abella"":173,""Manny_Pacquiao"":3242,""Bongbong_Marcos"":46898,""Jose_Montemayor"":73,""Leody_de_Guzman"":124,""Faisal_Mangondato"":35,""Norberto_Gonzales"":112}"
elections-2022-president,0401000000,,Bongbong Marcos,"{""Isko_Moreno"":88559,""Ping_Lacson"":43195,""Leni_Robredo"":656166,""Ernesto_Abella"":2188,""Manny_Pacquiao"":36290,""Bongbong_Marcos"":719971,""Jose_Montemayor"":1179,""Leody_de_Guzman"":2361,""Faisal_Mangondato"":1352,""Norberto_Gonzales"":1969}"
elections-2022-president,0402100000,,Bongbong Marcos,"{""Isko_Moreno"":80484,""Ping_Lacson"":91677,""Leni_Robredo"":497898,""Ernesto_Abella"":1899,""Manny_Pacquiao"":40054,""Bongbong_Marcos"":1121668,""Jose_Montemayor"":1476,""Leody_de_Guzman"":2485,""Faisal_Mangondato"":2378,""Norberto_Gonzales"":1746}"
elections-2022-president,0403400000,,Bongbong Marcos,"{""Isko_Moreno"":86879,""Ping_Lacson"":43439,""Leni_Robredo"":510931,""Ernesto_Abella"":2298,""Manny_Pacquiao"":36336,""Bongbong_Marcos"":939775,""Jose_Montemayor"":1368,""Leody_de_Guzman"":2655,""Faisal_Mangondato"":1690,""Norberto_Gonzales"":2101}"
elections-2022-president,0405600000,,Leni Robredo,"{""Isko_Moreno"":40705,""Ping_Lacson"":26918,""Leni_Robredo"":609973,""Ernesto_Abella"":2348,""Manny_Pacquiao"":53754,""Bongbong_Marcos"":442393,""Jose_Montemayor"":1012,""Leody_de_Guzman"":1982,""Faisal_Mangondato"":786,""Norberto_Gonzales"":1662}"
elections-2022-president,0405800000,,Bongbong Marcos,"{""Isko_Moreno"":57590,""Ping_Lacson"":41578,""Leni_Robredo"":371399,""Ernesto_Abella"":1145,""Manny_Pacquiao"":32395,""Bongbong_Marcos"":765644,""Jose_Montemayor"":1064,""Leody_de_Guzman"":2246,""Faisal_Mangondato"":1454,""Norberto_Gonzales"":1503}"
elections-2022-president,1704000000,,Bongbong Marcos,"{""Isko_Moreno"":9807,""Ping_Lacson"":3814,""Leni_Robredo"":54379,""Ernesto_Abella"":416,""Manny_Pacquiao"":9865,""Bongbong_Marcos"":55278,""Jose_Montemayor"":171,""Leody_de_Guzman"":427,""Faisal_Mangondato"":94,""Norberto_Gonzales"":276}"
elections-2022-president,1705100000,,Bongbong Marcos,"{""Isko_Moreno"":11847,""Ping_Lacson"":8570,""Leni_Robredo"":84321,""Ernesto_Abella"":799,""Manny_Pacquiao"":22276,""Bongbong_Marcos"":123387,""Jose_Montemayor"":422,""Leody_de_Guzman"":408,""Faisal_Mangondato"":210,""Norberto_Gonzales"":467}"
elections-2022-president,1705200000,,Bongbong Marcos,"{""Isko_Moreno"":18631,""Ping_Lacson"":9899,""Leni_Robredo"":179007,""Ernesto_Abella"":678,""Manny_Pacquiao"":45611,""Bongbong_Marcos"":192890,""Jose_Montemayor"":361,""Leody_de_Guzman"":1198,""Faisal_Mangondato"":351,""Norberto_Gonzales"":651}"
elections-2022-president,1705300000,,Bongbong Marcos,"{""Isko_Moreno"":23951,""Ping_Lacson"":11212,""Leni_Robredo"":147684,""Ernesto_Abella"":2024,""Manny_Pacquiao"":133059,""Bongbong_Marcos"":269647,""Jose_Montemayor"":1142,""Leody_de_Guzman"":1198,""Faisal_Mangondato"":2757,""Norberto_Gonzales"":1760}"
elections-2022-president,1705900000,,Bongbong Marcos,"{""Isko_Moreno"":10895,""Ping_Lacson"":5511,""Leni_Robredo"":65142,""Ernesto_Abella"":374,""Manny_Pacquiao"":12445,""Bongbong_Marcos"":71127,""Jose_Montemayor"":347,""Leody_de_Guzman"":274,""Faisal_Mangondato"":109,""Norberto_Gonzales"":256}"
elections-2022-president,1903600000,,Faisal Mangondato,"{""Isko_Moreno"":29880,""Ping_Lacson"":1759,""Leni_Robredo"":126326,""Ernesto_Abella"":810,""Manny_Pacquiao"":7057,""Bongbong_Marcos"":145155,""Jose_Montemayor"":374,""Leody_de_Guzman"":525,""Faisal_Mangondato"":180131,""Norberto_Gonzales"":836}"
elections-2022-president,1908800000,,Bongbong Marcos,"{""Isko_Moreno"":11631,""Ping_Lacson"":1055,""Leni_Robredo"":140359,""Ernesto_Abella"":721,""Manny_Pacquiao"":8197,""Bongbong_Marcos"":147617,""Jose_Montemayor"":221,""Leody_de_Guzman"":273,""Faisal_Mangondato"":3793,""Norberto_Gonzales"":621}"
elections-2022-president,1908700000,,Bongbong Marcos,"{""Isko_Moreno"":8615,""Ping_Lacson"":923,""Leni_Robredo"":99914,""Ernesto_Abella"":748,""Manny_Pacquiao"":5077,""Bongbong_Marcos"":154673,""Jose_Montemayor"":171,""Leody_de_Guzman"":221,""Faisal_Mangondato"":5591,""Norberto_Gonzales"":473}"
elections-2022-president,0906600000,,Bongbong Marcos,"{""Isko_Moreno"":1433,""Ping_Lacson"":329,""Leni_Robredo"":9712,""Ernesto_Abella"":149,""Manny_Pacquiao"":1744,""Bongbong_Marcos"":328092,""Jose_Montemayor"":57,""Leody_de_Guzman"":56,""Faisal_Mangondato"":776,""Norberto_Gonzales"":331}"
elections-2022-president,1907000000,,Bongbong Marcos,"{""Isko_Moreno"":2884,""Ping_Lacson"":537,""Leni_Robredo"":13563,""Ernesto_Abella"":421,""Manny_Pacquiao"":11531,""Bongbong_Marcos"":143630,""Jose_Montemayor"":193,""Leody_de_Guzman"":184,""Faisal_Mangondato"":1562,""Norberto_Gonzales"":479}"
elections-2022-president,1400100000,,Bongbong Marcos,"{""Isko_Moreno"":708,""Ping_Lacson"":921,""Leni_Robredo"":4502,""Ernesto_Abella"":178,""Manny_Pacquiao"":588,""Bongbong_Marcos"":147812,""Jose_Montemayor"":96,""Leody_de_Guzman"":113,""Faisal_Mangondato"":63,""Norberto_Gonzales"":129}"
elections-2022-president,1401100000,,Bongbong Marcos,"{""Isko_Moreno"":6998,""Ping_Lacson"":13483,""Leni_Robredo"":49478,""Ernesto_Abella"":292,""Manny_Pacquiao"":7064,""Bongbong_Marcos"":264827,""Jose_Montemayor"":419,""Leody_de_Guzman"":331,""Faisal_Mangondato"":767,""Norberto_Gonzales"":285}"
elections-2022-president,1402700000,,Bongbong Marcos,"{""Isko_Moreno"":2233,""Ping_Lacson"":2417,""Leni_Robredo"":15585,""Ernesto_Abella"":173,""Manny_Pacquiao"":6573,""Bongbong_Marcos"":82479,""Jose_Montemayor"":222,""Leody_de_Guzman"":154,""Faisal_Mangondato"":73,""Norberto_Gonzales"":127}"
elections-2022-president,1403200000,,Bongbong Marcos,"{""Isko_Moreno"":1071,""Ping_Lacson"":1365,""Leni_Robredo"":8440,""Ernesto_Abella"":220,""Manny_Pacquiao"":1472,""Bongbong_Marcos"":117391,""Jose_Montemayor"":293,""Leody_de_Guzman"":207,""Faisal_Mangondato"":180,""Norberto_Gonzales"":145}"
elections-2022-president,1404400000,,Bongbong Marcos,"{""Isko_Moreno"":1985,""Ping_Lacson"":2708,""Leni_Robredo"":8765,""Ernesto_Abella"":156,""Manny_Pacquiao"":3603,""Bongbong_Marcos"":75705,""Jose_Montemayor"":165,""Leody_de_Guzman"":176,""Faisal_Mangondato"":49,""Norberto_Gonzales"":106}"
elections-2022-president,1408100000,,Bongbong Marcos,"{""Isko_Moreno"":368,""Ping_Lacson"":449,""Leni_Robredo"":1879,""Ernesto_Abella"":121,""Manny_Pacquiao"":906,""Bongbong_Marcos"":60181,""Jose_Montemayor"":124,""Leody_de_Guzman"":84,""Faisal_Mangondato"":27,""Norberto_Gonzales"":75}"
elections-2022-president,0102801000,,Bongbong Marcos,"{""Isko_Moreno"":6,""Ping_Lacson"":8,""Leni_Robredo"":53,""Ernesto_Abella"":2,""Manny_Pacquiao"":18,""Bongbong_Marcos"":1545,""Jose_Montemayor"":0,""Leody_de_Guzman"":0,""Faisal_Mangondato"":1,""Norberto_Gonzales"":2}"
elections-2022-president,0102802000,,Bongbong Marcos,"{""Isko_Moreno"":72,""Ping_Lacson"":65,""Leni_Robredo"":438,""Ernesto_Abella"":13,""Manny_Pacquiao"":9,""Bongbong_Marcos"":19068,""Jose_Montemayor"":6,""Leody_de_Guzman"":11,""Faisal_Mangondato"":3,""Norberto_Gonzales"":9}"
elections-2022-president,0102803000,,Bongbong Marcos,"{""Isko_Moreno"":49,""Ping_Lacson"":67,""Leni_Robredo"":376,""Ernesto_Abella"":14,""Manny_Pacquiao"":23,""Bongbong_Marcos"":18777,""Jose_Montemayor"":11,""Leody_de_Guzman"":9,""Faisal_Mangondato"":3,""Norberto_Gonzales"":7}"
elections-2022-president,0102804000,,Bongbong Marcos,"{""Isko_Moreno"":30,""Ping_Lacson"":39,""Leni_Robredo"":208,""Ernesto_Abella"":3,""Manny_Pacquiao"":54,""Bongbong_Marcos"":9420,""Jose_Montemayor"":6,""Leody_de_Guzman"":6,""Faisal_Mangondato"":1,""Norberto_Gonzales"":4}"
elections-2022-president,0102805000,,Bongbong Marcos,"{""Isko_Moreno"":87,""Ping_Lacson"":125,""Leni_Robredo"":925,""Ernesto_Abella"":23,""Manny_Pacquiao"":43,""Bongbong_Marcos"":33990,""Jose_Montemayor"":12,""Leody_de_Guzman"":11,""Faisal_Mangondato"":19,""Norberto_Gonzales"":12}"
elections-2022-president,0102806000,,Bongbong Marcos,"{""Isko_Moreno"":11,""Ping_Lacson"":22,""Leni_Robredo"":107,""Ernesto_Abella"":4,""Manny_Pacquiao"":13,""Bongbong_Marcos"":6297,""Jose_Montemayor"":0,""Leody_de_Guzman"":5,""Faisal_Mangondato"":1,""Norberto_Gonzales"":3}"
elections-2022-president,0102807000,,Bongbong Marcos,"{""Isko_Moreno"":2,""Ping_Lacson"":3,""Leni_Robredo"":23,""Ernesto_Abella"":4,""Manny_Pacquiao"":3,""Bongbong_Marcos"":1107,""Jose_Montemayor"":0,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":1}"
elections-2022-president,0102808000,,Bongbong Marcos,"{""Isko_Moreno"":20,""Ping_Lacson"":33,""Leni_Robredo"":194,""Ernesto_Abella"":7,""Manny_Pacquiao"":10,""Bongbong_Marcos"":9123,""Jose_Montemayor"":3,""Leody_de_Guzman"":5,""Faisal_Mangondato"":2,""Norberto_Gonzales"":4}"
elections-2022-president,0102809000,,Bongbong Marcos,"{""Isko_Moreno"":72,""Ping_Lacson"":44,""Leni_Robredo"":298,""Ernesto_Abella"":10,""Manny_Pacquiao"":32,""Bongbong_Marcos"":22334,""Jose_Montemayor"":20,""Leody_de_Guzman"":10,""Faisal_Mangondato"":8,""Norberto_Gonzales"":14}"
elections-2022-president,0102810000,,Bongbong Marcos,"{""Isko_Moreno"":10,""Ping_Lacson"":9,""Leni_Robredo"":72,""Ernesto_Abella"":2,""Manny_Pacquiao"":7,""Bongbong_Marcos"":1673,""Jose_Montemayor"":2,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":5}"
elections-2022-president,0102811000,,Bongbong Marcos,"{""Isko_Moreno"":10,""Ping_Lacson"":16,""Leni_Robredo"":121,""Ernesto_Abella"":9,""Manny_Pacquiao"":9,""Bongbong_Marcos"":11048,""Jose_Montemayor"":5,""Leody_de_Guzman"":4,""Faisal_Mangondato"":1,""Norberto_Gonzales"":6}"
elections-2022-president,0102812000,,Bongbong Marcos,"{""Isko_Moreno"":493,""Ping_Lacson"":789,""Leni_Robredo"":3820,""Ernesto_Abella"":41,""Manny_Pacquiao"":231,""Bongbong_Marcos"":62696,""Jose_Montemayor"":24,""Leody_de_Guzman"":35,""Faisal_Mangondato"":80,""Norberto_Gonzales"":36}"
elections-2022-president,0102813000,,Bongbong Marcos,"{""Isko_Moreno"":34,""Ping_Lacson"":29,""Leni_Robredo"":180,""Ernesto_Abella"":11,""Manny_Pacquiao"":21,""Bongbong_Marcos"":11126,""Jose_Montemayor"":7,""Leody_de_Guzman"":5,""Faisal_Mangondato"":3,""Norberto_Gonzales"":7}"
elections-2022-president,0102814000,,Bongbong Marcos,"{""Isko_Moreno"":1,""Ping_Lacson"":3,""Leni_Robredo"":57,""Ernesto_Abella"":0,""Manny_Pacquiao"":2,""Bongbong_Marcos"":5088,""Jose_Montemayor"":1,""Leody_de_Guzman"":1,""Faisal_Mangondato"":0,""Norberto_Gonzales"":2}"
elections-2022-president,0102815000,,Bongbong Marcos,"{""Isko_Moreno"":48,""Ping_Lacson"":52,""Leni_Robredo"":285,""Ernesto_Abella"":14,""Manny_Pacquiao"":70,""Bongbong_Marcos"":15723,""Jose_Montemayor"":10,""Leody_de_Guzman"":17,""Faisal_Mangondato"":8,""Norberto_Gonzales"":5}"
elections-2022-president,0102816000,,Bongbong Marcos,"{""Isko_Moreno"":67,""Ping_Lacson"":66,""Leni_Robredo"":359,""Ernesto_Abella"":10,""Manny_Pacquiao"":16,""Bongbong_Marcos"":14874,""Jose_Montemayor"":7,""Leody_de_Guzman"":8,""Faisal_Mangondato"":2,""Norberto_Gonzales"":6}"
elections-2022-president,0102817000,,Bongbong Marcos,"{""Isko_Moreno"":95,""Ping_Lacson"":121,""Leni_Robredo"":411,""Ernesto_Abella"":33,""Manny_Pacquiao"":35,""Bongbong_Marcos"":18302,""Jose_Montemayor"":9,""Leody_de_Guzman"":13,""Faisal_Mangondato"":7,""Norberto_Gonzales"":7}"
elections-2022-president,0102818000,,Bongbong Marcos,"{""Isko_Moreno"":47,""Ping_Lacson"":59,""Leni_Robredo"":314,""Ernesto_Abella"":30,""Manny_Pacquiao"":292,""Bongbong_Marcos"":12317,""Jose_Montemayor"":19,""Leody_de_Guzman"":24,""Faisal_Mangondato"":2,""Norberto_Gonzales"":20}"
elections-2022-president,0102819000,,Bongbong Marcos,"{""Isko_Moreno"":29,""Ping_Lacson"":38,""Leni_Robredo"":148,""Ernesto_Abella"":2,""Manny_Pacquiao"":7,""Bongbong_Marcos"":10876,""Jose_Montemayor"":9,""Leody_de_Guzman"":1,""Faisal_Mangondato"":2,""Norberto_Gonzales"":2}"
elections-2022-president,0102820000,,Bongbong Marcos,"{""Isko_Moreno"":89,""Ping_Lacson"":129,""Leni_Robredo"":665,""Ernesto_Abella"":8,""Manny_Pacquiao"":39,""Bongbong_Marcos"":21933,""Jose_Montemayor"":5,""Leody_de_Guzman"":8,""Faisal_Mangondato"":6,""Norberto_Gonzales"":12}"
elections-2022-president,0102821000,,Bongbong Marcos,"{""Isko_Moreno"":52,""Ping_Lacson"":78,""Leni_Robredo"":303,""Ernesto_Abella"":9,""Manny_Pacquiao"":33,""Bongbong_Marcos"":15099,""Jose_Montemayor"":13,""Leody_de_Guzman"":4,""Faisal_Mangondato"":3,""Norberto_Gonzales"":10}"
